mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_batch_size,param_hidden_layer_sizes,param_learning_rate,param_learning_rate_init,param_solver,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
3.5107486248016357,0.0014820059498456813,0.007233222325642903,5.3607374680964315e-06,relu,8,"(64,)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.758969942051119,0.7170894117370741,0.7194385687265735,0.7318326408382556,0.019212920522027003,439
2.9352814356486,0.0038017678210663895,0.0072405338287353516,8.868466113381231e-05,relu,8,"(64,)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6582024988782935,0.6692971845728664,0.6732056460324808,0.666901776494547,0.006354897902605413,497
4.075620253880818,0.004253886240338426,0.014444589614868164,0.004907746285410986,relu,8,"(128,)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.7852166510982296,0.7836136179771463,0.7833060029904126,0.7840454240219294,0.0008376500435581982,363
3.3279358545939126,0.0015023761110916731,0.007689317067464192,5.3150174705170514e-05,relu,8,"(128,)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6688860206629871,0.6695258032632171,0.6659771165860954,0.6681296468374333,0.001544316527590241,495
4.070972998936971,0.0032998984456473267,0.007982571919759115,0.00026118638966321077,relu,8,"(128,)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8435246754217075,0.8502269231380023,0.8563820076547815,0.8500445354048304,0.00525056803287792,21
3.3338335355122886,0.005359433975316501,0.007692257563273112,7.96896837750195e-05,relu,8,"(128,)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8338428808307189,0.8374034480687804,0.8388509877058042,0.8366991055351011,0.0021043379674110575,197
4.054262399673462,0.0007555319128310265,0.008027235666910807,4.5776919079032156e-05,relu,8,"(128,)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.829715894707582,0.8285161094359804,0.8314925766523633,0.829908193598642,0.0012227219417288318,253
3.3232202529907227,0.005419994905859703,0.007646799087524414,2.2535285755953016e-05,relu,8,"(128,)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8408861288185141,0.8384542630880122,0.8420941539915099,0.8404781819660121,0.0015137188032989194,137
4.0046290556589765,0.0034950201015725383,0.007717053095499675,6.363716975137343e-05,relu,8,"(128,)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.7342976912827848,0.7084843429782163,0.682328175808937,0.7083700700233125,0.02121661971785,461
3.2732452551523843,0.0024298648529458896,0.007834037144978842,0.00019073926735138007,relu,8,"(128,)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6977782716539396,0.6936001635938368,0.6788446009411979,0.6900743453963248,0.00812176159610968,475
4.081965287526448,0.004518221388758854,0.00791462262471517,7.133360993136472e-05,relu,8,"(128,)",adaptive,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.7852166510982296,0.7836136179771463,0.7833060029904126,0.7840454240219294,0.0008376500435581982,363
3.3329318364461265,0.004281957795073714,0.0077457427978515625,0.00016376226913766023,relu,8,"(128,)",adaptive,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6688860206629871,0.6695258032632171,0.6659771165860954,0.6681296468374333,0.001544316527590241,495
4.073326349258423,0.003419262267513133,0.007916529973347982,0.00011892194024133836,relu,8,"(128,)",adaptive,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8435246754217075,0.8502269231380023,0.8563820076547815,0.8500445354048304,0.00525056803287792,21
3.331899325052897,0.00812598929761306,0.007657448450724284,2.6675429690455832e-05,relu,8,"(128,)",adaptive,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8338428808307189,0.8374034480687804,0.8388509877058042,0.8366991055351011,0.0021043379674110575,197
4.051587661107381,0.00359537685959478,0.007901430130004883,0.0001987908701659152,relu,8,"(128,)",adaptive,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.829715894707582,0.8285161094359804,0.8314925766523633,0.829908193598642,0.0012227219417288318,253
3.3396528561909995,0.0017063168294332463,0.007666587829589844,3.543224165868998e-05,relu,8,"(128,)",adaptive,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8408861288185141,0.8384542630880122,0.8420941539915099,0.8404781819660121,0.0015137188032989194,137
4.002587795257568,0.001309046119460094,0.007705847422281901,8.378354383897346e-05,relu,8,"(128,)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.7342976912827848,0.7084843429782163,0.682328175808937,0.7083700700233125,0.02121661971785,461
3.272742589314779,0.004145938269547914,0.007813851038614908,0.00022435786513702713,relu,8,"(128,)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (128,), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.6977782716539396,0.6936001635938368,0.6788446009411979,0.6900743453963248,0.00812176159610968,475
7.134304205576579,0.001317391480369006,0.01180593172709147,0.0012578611802379542,relu,8,"(64, 128)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.8315415285675428,0.8145731975906466,0.8256010918727955,0.823905272676995,0.007030311329948719,283
5.684912919998169,0.01862932534846792,0.010628064473470053,0.0001258088754245899,relu,8,"(64, 128)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6999111873863757,0.7009731727172984,0.6981196881328114,0.6996680160788284,0.0011775519187667426,467
7.1473062833150225,0.004315906233647957,0.01056981086730957,0.0002955365387830628,relu,8,"(64, 128)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.837466007341076,0.8415811802043832,0.8491473960430026,0.8427315278628207,0.004837780848200879,101
5.665809710820516,0.009058122024934155,0.010252793629964193,0.0002635447765931151,relu,8,"(64, 128)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8404577220473021,0.8390147596640002,0.8477105535016473,0.8423943450709831,0.0038050045263752306,105
7.120338201522827,0.011034417270313244,0.01087339719136556,0.0001704313588729887,relu,8,"(64, 128)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8317059115093087,0.8241738930102127,0.8391595569655751,0.8316797871616988,0.006117899580025559,243
5.659703175226848,0.0021258127515892396,0.010335445404052734,5.6024138649612e-05,relu,8,"(64, 128)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8363838524077822,0.8372217637905193,0.843535078166821,0.8390468981217075,0.003192005008282052,159
7.1760954062143965,0.018435593047503623,0.00948802630106608,0.0001867194839268146,relu,8,"(64, 128)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.047032222494305755,0.04671160660271368,0.04664723032069971,0.046797019805906385,0.00016837716570090554,639
5.592708746592204,0.014816943757941015,0.009718577067057291,0.00015718522232634953,relu,8,"(64, 128)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.0466974815326796,0.28533686976042877,0.17677775142614666,0.16960403423975168,0.09755609007858464,635
7.131863037745158,0.013019863124879478,0.01061232884724935,0.0004023413342936935,relu,8,"(64, 128)",adaptive,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.8315415285675428,0.8145731975906466,0.8256010918727955,0.823905272676995,0.007030311329948719,283
5.674735864003499,0.006805721642355028,0.010392904281616211,0.00021630027646044435,relu,8,"(64, 128)",adaptive,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6999111873863757,0.7009731727172984,0.6981196881328114,0.6996680160788284,0.0011775519187667426,467
7.136980056762695,0.010243219399638268,0.010208368301391602,0.00016484031357485348,relu,8,"(64, 128)",adaptive,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.837466007341076,0.8415811802043832,0.8491473960430026,0.8427315278628207,0.004837780848200879,101
5.665050029754639,0.012017372166134075,0.010504961013793945,0.00025827287978815935,relu,8,"(64, 128)",adaptive,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8404577220473021,0.8390147596640002,0.8477105535016473,0.8423943450709831,0.0038050045263752306,105
7.110122839609782,0.014478105454134492,0.010469436645507812,0.00011261149983952773,relu,8,"(64, 128)",adaptive,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8317059115093087,0.8241738930102127,0.8391595569655751,0.8316797871616988,0.006117899580025559,243
5.651413361231486,0.011287761512761268,0.01052077611287435,0.00025388286369174164,relu,8,"(64, 128)",adaptive,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8363838524077822,0.8372217637905193,0.843535078166821,0.8390468981217075,0.003192005008282052,159
7.173858563105266,0.012929120307408682,0.009633858998616537,0.0002550239613122686,relu,8,"(64, 128)",adaptive,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.047032222494305755,0.04671160660271368,0.04664723032069971,0.046797019805906385,0.00016837716570090554,639
5.586600462595622,0.010163007389934881,0.009480158487955729,5.386688956158192e-05,relu,8,"(64, 128)",adaptive,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (64, 128), 'learning_rate': 'adaptive', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.0466974815326796,0.28533686976042877,0.17677775142614666,0.16960403423975168,0.09755609007858464,635
4.646506388982137,0.003649636788655268,0.008003791173299154,0.00011323658280262827,relu,8,"(16, 64)",constant,0.0001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'adam'}",0.7611162968019904,0.7555198415705607,0.7478765605185129,0.7548375662970214,0.005426587563449072,403
3.883181571960449,0.003569153527804673,0.007704814275105794,2.7755946027565012e-05,relu,8,"(16, 64)",constant,0.0001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.0001, 'solver': 'sgd'}",0.6272812987800698,0.6312598446101739,0.6215591722457907,0.6267001052120115,0.003981549158551338,541
4.655407667160034,0.006275578281771974,0.007692098617553711,0.00013190215653113952,relu,8,"(16, 64)",constant,0.001,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'adam'}",0.8460598170604879,0.8415161232733993,0.8479606292873083,0.8451788565403985,0.002703699073404742,65
3.8704606691996255,0.0007891720835221015,0.007726510365804036,6.319856497347603e-05,relu,8,"(16, 64)",constant,0.001,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.001, 'solver': 'sgd'}",0.8420219371624901,0.8168802186857925,0.8365095530858414,0.8318039029780414,0.010789929230325774,241
4.650883118311564,0.006280067273983352,0.00783387819925944,0.00019348910998790957,relu,8,"(16, 64)",constant,0.01,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'adam'}",0.8352782729018616,0.8346186865529516,0.8483545338524036,0.8394171644357389,0.0063254086880014555,151
3.8667869567871094,0.01233943067924025,0.007803042729695638,6.038922927397614e-05,relu,8,"(16, 64)",constant,0.01,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.01, 'solver': 'sgd'}",0.8338870797483493,0.8281304403332197,0.8579667396208114,0.8399947532341269,0.012923594581264611,143
4.625779390335083,0.014304152759684212,0.007417360941569011,0.0002360629964552367,relu,8,"(16, 64)",constant,0.1,adam,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'adam'}",0.19463090509099107,0.38981473405976613,0.18356317163671923,0.2560029369291588,0.09472705164293815,633
3.847625255584717,0.003037183469950512,0.007346312204996745,0.00016668628575495446,relu,8,"(16, 64)",constant,0.1,sgd,"{'activation': 'relu', 'batch_size': 8, 'hidden_layer_sizes': (16, 64), 'learning_rate': 'constant', 'learning_rate_init': 0.1, 'solver': 'sgd'}",0.2869217651380476,0.3336671908005872,0.34088901744440153,0.32049265779434544,0.023920595314830418,627
