mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
0.0030472278594970703,0.0001541306811754133,0.0,0.0,True,10,auto,1,1,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002829313278198242,5.445590299263438e-05,0.0,0.0,True,10,auto,1,1,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.0027458667755126953,9.08705341672795e-06,0.0,0.0,True,10,auto,1,10,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",,,,,,33
0.0027159849802652993,5.426221560186233e-05,0.0,0.0,True,10,auto,1,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,33
0.002695798873901367,3.315704474739269e-05,0.0,0.0,True,10,auto,4,1,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0027190844217936196,2.7093369067481416e-05,0.0,0.0,True,10,auto,4,1,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.002628962198893229,9.683304052781639e-06,0.0,0.0,True,10,auto,4,10,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",,,,,,33
0.0027108987172444663,6.988127682427032e-05,0.0,0.0,True,10,auto,4,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'auto', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",,,,,,33
0.0026189486185709634,3.810937008337882e-05,0.0,0.0,True,10,sqrt,1,1,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002736171086629232,0.00012474074843291306,0.0,0.0,True,10,sqrt,1,1,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.3079611460367839,0.0036623772049551723,0.02009105682373047,0.00018889443258575053,True,10,sqrt,1,10,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",-106.4498598484731,-108.26196256400281,-102.49338051248857,-105.73506764165482,2.408641476774708,30
1.2118662198384602,0.01195549320315189,0.07015824317932129,0.0010444670872022423,True,10,sqrt,1,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-102.11680545050234,-105.22319488448639,-99.47913579007368,-102.2730453750208,2.347603303447508,21
0.0027790069580078125,7.339059344595584e-05,0.0,0.0,True,10,sqrt,4,1,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002749840418497721,4.056869588678097e-05,0.0,0.0,True,10,sqrt,4,1,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.2999900182088216,0.0045140433185284125,0.019579728444417317,0.0004594248002973647,True,10,sqrt,4,10,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-103.27030061419049,-108.82489897139142,-102.75190291507123,-104.94903416688437,2.7488094429801593,29
1.1671340465545654,0.02951596699887579,0.06849972407023112,0.0010485021029208918,True,10,sqrt,4,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-105.27726797088215,-105.8665740049642,-100.3900044021638,-103.84461545933671,2.454597532211399,25
0.002806425094604492,0.00016352119779324228,0.0,0.0,True,10,log2,1,1,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.002523660659790039,2.74675035402422e-05,0.0,0.0,True,10,log2,1,1,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.29246266682942706,0.005224161344999559,0.019100109736124676,0.0006561616970831006,True,10,log2,1,10,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 25}",-106.6471122345177,-107.89742403091819,-102.78796786345914,-105.77750137629835,2.174672828319404,31
1.1307830015818279,0.005180361788433175,0.06843098004659016,0.0005719877313360763,True,10,log2,1,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-104.40524746673017,-104.47494702282086,-99.60406056296593,-102.82808501750566,2.2799071281717365,23
0.002520481745402018,0.00019955548033428902,0.0,0.0,True,10,log2,4,1,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 25}",,,,,,33
0.0022629896799723306,1.1946861881852487e-05,0.0,0.0,True,10,log2,4,1,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 1, 'n_estimators': 100}",,,,,,33
0.28476325670878094,0.0030823710315639793,0.018549680709838867,0.0003476648136986006,True,10,log2,4,10,25,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 25}",-106.7836698383515,-110.06816402771727,-103.06398897546015,-106.63860761384296,2.861281685701916,32
1.1094996929168701,0.009389421253424499,0.06578596433003743,0.0009107687571245708,True,10,log2,4,10,100,"{'bootstrap': True, 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",-104.7981152514812,-106.79062214998868,-100.66300615981817,-104.08391452042935,2.552055569395592,26
