mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_bootstrap,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,mean_test_score,std_test_score,rank_test_score
2.3262782096862793,0.00311123559651744,0.11006641387939453,0.0002586262501887136,False,25,sqrt,1,9,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 90}",-89.5815968051114,-91.81401676947166,-86.48241852849536,-89.29267736769282,2.186182484268581,73
2.577503760655721,0.011660035633298977,0.12233455975850423,0.0003491157065681616,False,25,sqrt,1,9,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 100}",-89.70352590815652,-91.09615265212054,-87.29044516747017,-89.36337457591576,1.5721809822239177,88
2.828631560007731,0.01611464804000423,0.1344916820526123,0.00012523687167797959,False,25,sqrt,1,9,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 9, 'n_estimators': 110}",-89.36280623293335,-91.2275309221438,-85.9078201678155,-88.8327191076309,2.2038715778885742,8
2.28491481145223,0.010037332045718494,0.107971986134847,0.00035869282645433674,False,25,sqrt,1,10,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 90}",-89.40107848911134,-91.48998116829755,-86.59909475834638,-89.16338480525177,2.0037575010084265,41
2.536509911219279,0.011989318670132048,0.11969057718912761,0.00021279213991701762,False,25,sqrt,1,10,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",-89.13612481411924,-91.8894942951577,-85.74570918923739,-88.92377609950478,2.5126802209832815,16
2.788535197575887,0.010009461089874112,0.13166658083597818,0.0003050456995026753,False,25,sqrt,1,10,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 110}",-89.44022810060427,-91.40590649214815,-86.60951082084276,-89.15188180453174,1.9687069442950516,38
2.227357864379883,0.006364399088951165,0.10613036155700684,0.00015156009849978685,False,25,sqrt,1,11,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 90}",-89.48437584412711,-91.32047038424545,-85.51681449694345,-88.77388690843868,2.422010364739116,4
2.5068089167277017,0.008000786442315054,0.11793700853983562,9.67320195270088e-05,False,25,sqrt,1,11,100,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 100}",-89.64426700552816,-91.67693707096764,-85.99544757799735,-89.10555055149773,2.3505307596463245,30
2.7317869663238525,0.007570635908513563,0.1295036474863688,0.0004277978048585853,False,25,sqrt,1,11,110,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 11, 'n_estimators': 110}",-89.65209130798785,-91.08582628217101,-85.74630396718393,-88.82807385244762,2.2563803186132008,7
2.217219273249308,0.005488867955272245,0.1043868859608968,0.00028851375853708954,False,25,sqrt,1,12,90,"{'bootstrap': False, 'max_depth': 25, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 12, 'n_estimators': 90}",-88.65724750899831,-91.53647347464752,-86.23660252474932,-88.81010783613173,2.166361424309162,5
